datetime,A_sigma,B_sigma,C_sigma,D_sigma,E_sigma,F_sigma,G_sigma,H_sigma,I_sigma,J_sigma,K_sigma,L_sigma,M_sigma,N_sigma,O_sigma,P_sigma,Q_sigma,U_sigma,A_count,B_count,C_count,D_count,E_count,F_count,G_count,H_count,I_count,J_count,K_count,L_count,M_count,N_count,O_count,P_count,Q_count,U_count,mean,count,sigma
2013-05-18 06:30:00,39.92,3.2039999999999993,22.450999999999997,41.58500000000002,186.13700009999974,77.01299980000003,25.148999899999993,65.10200000000003,5.455999999999998,17.897000000000002,20.527000000000005,41.49400000000001,14.331999999999997,22.1600001,8.799,12.133999900000001,79.35100000000004,6.104999999999998,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.16146647909048287,4266,688.8159997999999
2013-05-18 07:00:00,47.54300020000001,4.553,23.695000000000014,42.914000099999996,210.752,81.87799999999996,29.9779999,75.41200000000005,7.675000000000001,12.9009999,21.489000000000008,50.453,16.541999999999998,22.66899999999999,11.626999999999995,10.540000000000001,86.0470001,5.947000000000001,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,676,37,0.17876582283169243,4266,762.6150001999999
2013-05-18 07:30:00,48.764999800000005,4.114000000000001,24.176,49.573,215.81499959999977,90.70900000000002,33.65,81.87800009999995,8.036999999999999,15.4119999,25.62100000000001,55.35200019999999,15.987999999999996,24.483999999999995,13.434000000000001,12.326999999999996,91.053,7.074000000000002,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.19166752628370448,4265,817.4619995999997
2013-05-18 08:00:00,46.48999970000001,4.14,34.0829999,52.943,242.11300020000016,97.8479999,35.316,87.40400010000006,7.6650001,16.7419999,25.953999999999997,55.556000000000004,16.663999999999998,24.503999999999998,15.287,9.913,97.89700010000016,7.501,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,675,37,0.20591463412288938,4264,878.0199999000004
2013-05-18 08:30:00,48.70600000000001,5.371,29.500999999999994,54.961,254.3270001,107.09299990000001,39.80499999999998,93.79799989999997,6.880000000000002,19.220000000000002,28.316,55.04200000000004,16.679,27.485999999999983,20.626,7.616999999999999,114.0279999,7.032,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.2195751464947245,4265,936.4879998
2013-05-18 09:00:00,43.769999999999996,6.161999999999998,28.903000000000013,55.61700009999999,258.1529996999999,114.33099999999997,42.12600019999998,96.14299999999989,7.710999999999999,14.691000000000003,30.9300001,61.52700010000003,18.652000000000005,24.21000000000001,14.603000100000001,10.076999899999999,114.5189998000002,10.269999899999998,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.22330480654161783,4265,952.3949999
2013-05-18 09:30:00,38.39700020000001,4.564,28.331000100000008,55.86000000000002,255.71500020000013,115.13400010000001,38.46399999999997,97.7130001,7.633999999999999,14.758999900000008,35.45499969999999,62.5049999,18.873,25.26000000000001,15.234999999999998,9.451999999999998,113.58300009999996,11.3760001,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.22234701064478313,4265,948.3100004
2013-05-18 10:00:00,37.539000099999996,4.422,29.0940001,55.93399999999995,253.43499960000014,105.77700030000008,34.91900010000002,93.24699970000002,6.594,14.382999899999996,37.301999899999984,64.18099980000001,23.02799999999999,23.767999999999997,13.594000099999999,7.929000000000003,114.31300000000012,9.928000000000003,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.21791019920281365,4265,929.3869996000002
2013-05-18 10:30:00,43.39000000000001,5.074,26.87499979999999,60.95899999999999,262.0680000000003,110.14299990000009,38.56300010000002,84.95600000000002,7.198999999999999,15.051000000000002,32.9930002,57.57099979999996,25.499999799999998,23.221000099999994,15.502999899999997,10.675,116.29700020000004,9.774000100000004,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.2217613129894491,4265,945.8119999000004
2013-05-18 11:00:00,44.4379999,4.859999999999999,27.654999900000007,61.21999989999999,247.85899989999996,108.54700000000005,35.959000000000024,86.51599989999995,7.2890000000000015,18.161000199999997,36.32099989999999,67.08900000000006,21.511999999999997,27.202999799999994,12.689000000000005,10.384,118.6219998999999,8.945,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.22163399749120752,4265,945.2689993
2013-05-18 11:30:00,47.021,5.412,27.247,64.3890001,262.14799980000004,114.32399980000005,37.9609999,89.41200010000006,6.469,16.462999999999994,31.698000000000008,65.8649999,20.240000000000002,25.768999999999984,13.125000099999998,11.223,114.30200009999996,8.165000000000001,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.22537702222743258,4265,961.2329998
2013-05-18 12:00:00,43.88100010000001,7.5040001,31.22999990000001,56.667000000000016,266.6439995999996,111.42500010000008,35.8010001,85.6229999,6.522,17.1810001,31.098999899999995,55.97500000000001,22.220000000000002,27.773000000000003,15.164000000000003,11.661999999999997,120.8940000999999,8.518999899999999,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.2240994137866353,4265,955.7839997999996
2013-05-18 12:30:00,38.871999900000006,5.466,28.162000099999993,58.16500000000001,256.6409993999998,108.867,32.13499999999999,94.37700050000004,6.183999999999999,16.713000100000006,30.166999999999998,61.913999999999994,21.88,28.52699989999999,15.766000000000002,12.261,114.60099989999998,9.856999899999998,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.22052872208675256,4265,940.5549996999997
2013-05-18 13:00:00,40.51500000000001,5.248000000000001,28.219000099999995,60.98499999999996,258.34999979999986,103.6510002000001,29.748,85.51200009999997,6.178,15.688999999999997,26.607999899999992,57.82000000000003,16.917000000000005,25.8889999,14.525999999999998,11.232999999999995,114.16600010000009,9.038,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.21343305981242675,4265,910.2920001000001
2013-05-18 13:30:00,38.516,5.423000000000001,27.009999999999998,59.224000000000004,254.91600009999988,112.81899960000007,32.6190002,83.64900000000006,5.835000000000001,15.205999999999994,28.861,56.266999899999995,18.527,22.948000000000008,16.319000099999997,10.299999999999999,116.87100000000018,9.603,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.21451652987104342,4265,914.9129999000002
2013-05-18 14:00:00,39.31799990000002,4.888000100000001,28.20299999999999,56.79000010000003,234.1930006000001,102.58,31.811999900000014,80.0479999,6.048,13.072999999999993,33.45100020000001,57.28300010000003,16.012,22.440000000000005,15.21,11.987000000000002,113.10800000000003,12.5229999,114,20,114,205,1170,516,154,367,41,75,137,256,93,123,82,85,676,37,0.20608839406799537,4265,878.9670007000002
2013-05-18 14:30:00,38.726000000000006,4.129,29.372000100000005,54.885,232.58899990000015,104.78500009999993,30.35300000000001,84.83000000000006,5.230999999999999,15.901999900000002,32.089999899999995,56.243999999999986,15.521,25.339999999999986,15.932999999999995,12.472,112.1559999000001,12.985999999999999,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,677,37,0.20706444804312166,4267,883.5439998000002
2013-05-18 15:00:00,39.715999800000006,3.616999999999999,27.043999900000003,48.884000000000015,233.65600010000034,104.16700010000001,31.288999899999997,89.63299970000006,5.470999999999998,15.253999900000005,31.06099980000001,54.548,15.243000000000007,24.95100000000001,14.088000000000003,11.996,123.16900029999998,11.806000000000001,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,677,37,0.20754464483243507,4267,885.5929995000005
2013-05-18 15:30:00,41.871999999999986,4.377000000000001,24.175,47.597999899999984,238.90199999999996,105.05099999999999,33.788999999999994,91.3390001,7.398000000000001,15.793999899999998,28.75700010000001,55.25899989999997,15.614000000000006,25.236999999999995,13.963,11.677000000000003,121.18500010000005,10.001999999999997,114,20,114,205,1170,517,154,367,41,75,137,256,93,123,82,85,677,37,0.20904359034450432,4267,891.9889999999999
